id,item_id,invoice_id,quantity,unit_price,status,created_at,updated_at
863,2381,192,8,33068,shipped,2012-03-27 14:54:19 UTC,2012-03-27 14:54:19 UTC
864,2365,192,6,7649,shipped,2012-03-27 14:54:19 UTC,2012-03-27 14:54:19 UTC
865,2395,192,1,37981,packaged,2012-03-27 14:54:19 UTC,2012-03-27 14:54:19 UTC
866,2388,192,4,57606,shipped,2012-03-27 14:54:19 UTC,2012-03-27 14:54:19 UTC
867,2392,192,4,54866,pending,2012-03-27 14:54:19 UTC,2012-03-27 14:54:19 UTC
868,2367,192,5,77616,packaged,2012-03-27 14:54:19 UTC,2012-03-27 14:54:19 UTC
869,2386,192,7,85029,packaged,2012-03-27 14:54:19 UTC,2012-03-27 14:54:19 UTC
870,1977,193,6,13832,packaged,2012-03-27 14:54:19 UTC,2012-03-27 14:54:19 UTC
871,1014,194,2,62582,pending,2012-03-27 14:54:19 UTC,2012-03-27 14:54:19 UTC
872,999,194,10,92197,shipped,2012-03-27 14:54:19 UTC,2012-03-27 14:54:19 UTC
873,994,194,1,29598,pending,2012-03-27 14:54:19 UTC,2012-03-27 14:54:19 UTC
874,2289,195,1,44597,pending,2012-03-27 14:54:19 UTC,2012-03-27 14:54:19 UTC
875,2296,195,8,22164,shipped,2012-03-27 14:54:19 UTC,2012-03-27 14:54:19 UTC
876,2291,195,6,27426,packaged,2012-03-27 14:54:19 UTC,2012-03-27 14:54:19 UTC
877,2284,195,3,46910,pending,2012-03-27 14:54:19 UTC,2012-03-27 14:54:19 UTC
878,2284,195,9,46910,pending,2012-03-27 14:54:19 UTC,2012-03-27 14:54:19 UTC
879,2291,195,9,27426,pending,2012-03-27 14:54:19 UTC,2012-03-27 14:54:19 UTC
880,2294,195,3,90714,pending,2012-03-27 14:54:19 UTC,2012-03-27 14:54:19 UTC
881,2290,195,8,74156,packaged,2012-03-27 14:54:19 UTC,2012-03-27 14:54:19 UTC
882,1178,196,4,61208,shipped,2012-03-27 14:54:19 UTC,2012-03-27 14:54:19 UTC
883,1183,196,2,30141,packaged,2012-03-27 14:54:19 UTC,2012-03-27 14:54:19 UTC
884,1182,196,5,11137,packaged,2012-03-27 14:54:19 UTC,2012-03-27 14:54:19 UTC
885,2098,197,1,49169,packaged,2012-03-27 14:54:19 UTC,2012-03-27 14:54:19 UTC
886,2084,197,8,70184,shipped,2012-03-27 14:54:19 UTC,2012-03-27 14:54:19 UTC
887,2075,197,9,63060,pending,2012-03-27 14:54:19 UTC,2012-03-27 14:54:19 UTC
888,937,198,2,49121,packaged,2012-03-27 14:54:19 UTC,2012-03-27 14:54:19 UTC
889,924,198,3,40138,packaged,2012-03-27 14:54:19 UTC,2012-03-27 14:54:19 UTC
890,925,198,2,38716,packaged,2012-03-27 14:54:19 UTC,2012-03-27 14:54:19 UTC
891,938,198,5,57632,packaged,2012-03-27 14:54:19 UTC,2012-03-27 14:54:19 UTC
892,928,198,9,32346,packaged,2012-03-27 14:54:19 UTC,2012-03-27 14:54:19 UTC
893,927,198,8,96437,shipped,2012-03-27 14:54:19 UTC,2012-03-27 14:54:19 UTC
894,926,198,7,69616,shipped,2012-03-27 14:54:19 UTC,2012-03-27 14:54:19 UTC
895,2279,199,7,41735,shipped,2012-03-27 14:54:19 UTC,2012-03-27 14:54:19 UTC
896,2279,199,9,41735,shipped,2012-03-27 14:54:19 UTC,2012-03-27 14:54:19 UTC
897,2371,200,8,90367,shipped,2012-03-27 14:54:19 UTC,2012-03-27 14:54:19 UTC
898,2367,200,5,77616,pending,2012-03-27 14:54:19 UTC,2012-03-27 14:54:19 UTC
899,2387,200,10,25855,packaged,2012-03-27 14:54:19 UTC,2012-03-27 14:54:19 UTC
900,2384,200,6,98891,pending,2012-03-27 14:54:19 UTC,2012-03-27 14:54:19 UTC
901,2386,200,2,85029,shipped,2012-03-27 14:54:19 UTC,2012-03-27 14:54:19 UTC
902,2396,200,7,47967,pending,2012-03-27 14:54:19 UTC,2012-03-27 14:54:19 UTC
903,2385,200,9,23025,pending,2012-03-27 14:54:19 UTC,2012-03-27 14:54:19 UTC
904,2387,200,5,25855,packaged,2012-03-27 14:54:19 UTC,2012-03-27 14:54:19 UTC
905,978,201,2,45253,packaged,2012-03-27 14:54:19 UTC,2012-03-27 14:54:19 UTC
906,986,201,8,54689,pending,2012-03-27 14:54:19 UTC,2012-03-27 14:54:19 UTC
907,981,201,3,2126,shipped,2012-03-27 14:54:19 UTC,2012-03-27 14:54:19 UTC
908,985,201,7,7469,packaged,2012-03-27 14:54:19 UTC,2012-03-27 14:54:19 UTC
909,408,202,9,67252,pending,2012-03-27 14:54:19 UTC,2012-03-27 14:54:19 UTC
910,430,202,2,2846,shipped,2012-03-27 14:54:19 UTC,2012-03-27 14:54:19 UTC
911,409,202,8,61685,pending,2012-03-27 14:54:19 UTC,2012-03-27 14:54:19 UTC
912,431,202,10,46337,shipped,2012-03-27 14:54:19 UTC,2012-03-27 14:54:19 UTC
913,429,202,2,88059,shipped,2012-03-27 14:54:19 UTC,2012-03-27 14:54:19 UTC
914,435,202,1,1041,packaged,2012-03-27 14:54:19 UTC,2012-03-27 14:54:19 UTC
915,407,202,3,324,shipped,2012-03-27 14:54:19 UTC,2012-03-27 14:54:19 UTC
916,423,202,7,42943,shipped,2012-03-27 14:54:19 UTC,2012-03-27 14:54:19 UTC
917,638,203,5,3028,pending,2012-03-27 14:54:19 UTC,2012-03-27 14:54:19 UTC
918,626,203,10,17150,packaged,2012-03-27 14:54:19 UTC,2012-03-27 14:54:19 UTC
919,638,203,3,3028,packaged,2012-03-27 14:54:19 UTC,2012-03-27 14:54:19 UTC
920,951,204,6,29868,pending,2012-03-27 14:54:19 UTC,2012-03-27 14:54:19 UTC
921,961,204,1,82216,shipped,2012-03-27 14:54:19 UTC,2012-03-27 14:54:19 UTC
922,958,204,3,64638,packaged,2012-03-27 14:54:19 UTC,2012-03-27 14:54:19 UTC
923,954,204,4,47226,shipped,2012-03-27 14:54:19 UTC,2012-03-27 14:54:19 UTC
924,961,204,1,82216,pending,2012-03-27 14:54:19 UTC,2012-03-27 14:54:19 UTC
925,959,204,1,69370,packaged,2012-03-27 14:54:19 UTC,2012-03-27 14:54:19 UTC
926,962,204,1,23346,pending,2012-03-27 14:54:19 UTC,2012-03-27 14:54:19 UTC
927,951,204,9,29868,shipped,2012-03-27 14:54:19 UTC,2012-03-27 14:54:19 UTC
928,2257,205,7,33574,pending,2012-03-27 14:54:19 UTC,2012-03-27 14:54:19 UTC
929,2255,205,8,60066,pending,2012-03-27 14:54:19 UTC,2012-03-27 14:54:19 UTC
930,2272,205,5,58945,shipped,2012-03-27 14:54:19 UTC,2012-03-27 14:54:19 UTC
931,906,206,3,80582,packaged,2012-03-27 14:54:19 UTC,2012-03-27 14:54:19 UTC
932,898,206,8,94399,packaged,2012-03-27 14:54:20 UTC,2012-03-27 14:54:20 UTC
933,921,206,9,41393,pending,2012-03-27 14:54:20 UTC,2012-03-27 14:54:20 UTC
934,889,206,2,47500,packaged,2012-03-27 14:54:20 UTC,2012-03-27 14:54:20 UTC
935,2109,207,2,9509,pending,2012-03-27 14:54:20 UTC,2012-03-27 14:54:20 UTC
936,2123,207,3,58676,packaged,2012-03-27 14:54:20 UTC,2012-03-27 14:54:20 UTC
937,2110,207,4,52930,packaged,2012-03-27 14:54:20 UTC,2012-03-27 14:54:20 UTC
938,201,208,2,77409,packaged,2012-03-27 14:54:20 UTC,2012-03-27 14:54:20 UTC
939,202,208,2,81497,packaged,2012-03-27 14:54:20 UTC,2012-03-27 14:54:20 UTC
940,204,208,8,21739,shipped,2012-03-27 14:54:20 UTC,2012-03-27 14:54:20 UTC
941,202,208,5,81497,packaged,2012-03-27 14:54:20 UTC,2012-03-27 14:54:20 UTC
942,203,208,1,99465,pending,2012-03-27 14:54:20 UTC,2012-03-27 14:54:20 UTC
943,202,208,1,81497,packaged,2012-03-27 14:54:20 UTC,2012-03-27 14:54:20 UTC
944,211,209,8,7737,pending,2012-03-27 14:54:20 UTC,2012-03-27 14:54:20 UTC
945,217,209,10,60333,shipped,2012-03-27 14:54:20 UTC,2012-03-27 14:54:20 UTC
946,214,209,7,96654,shipped,2012-03-27 14:54:20 UTC,2012-03-27 14:54:20 UTC
947,215,209,4,55292,packaged,2012-03-27 14:54:20 UTC,2012-03-27 14:54:20 UTC
948,214,209,2,96654,packaged,2012-03-27 14:54:20 UTC,2012-03-27 14:54:20 UTC
949,212,209,9,2609,shipped,2012-03-27 14:54:20 UTC,2012-03-27 14:54:20 UTC
950,217,209,1,60333,pending,2012-03-27 14:54:20 UTC,2012-03-27 14:54:20 UTC
951,218,209,5,46258,packaged,2012-03-27 14:54:20 UTC,2012-03-27 14:54:20 UTC
952,1228,210,10,17526,packaged,2012-03-27 14:54:20 UTC,2012-03-27 14:54:20 UTC
953,1228,210,2,17526,shipped,2012-03-27 14:54:20 UTC,2012-03-27 14:54:20 UTC
954,1229,210,5,54715,pending,2012-03-27 14:54:20 UTC,2012-03-27 14:54:20 UTC
955,1230,210,5,31400,packaged,2012-03-27 14:54:20 UTC,2012-03-27 14:54:20 UTC
956,1225,210,7,77598,packaged,2012-03-27 14:54:20 UTC,2012-03-27 14:54:20 UTC
957,1231,210,7,18769,shipped,2012-03-27 14:54:20 UTC,2012-03-27 14:54:20 UTC
958,1635,211,4,90103,shipped,2012-03-27 14:54:20 UTC,2012-03-27 14:54:20 UTC
959,1664,211,8,48697,pending,2012-03-27 14:54:20 UTC,2012-03-27 14:54:20 UTC
960,1647,211,4,43737,packaged,2012-03-27 14:54:20 UTC,2012-03-27 14:54:20 UTC
961,1659,211,5,38702,pending,2012-03-27 14:54:20 UTC,2012-03-27 14:54:20 UTC
962,1669,211,4,15879,packaged,2012-03-27 14:54:20 UTC,2012-03-27 14:54:20 UTC
963,543,212,9,6056,pending,2012-03-27 14:54:20 UTC,2012-03-27 14:54:20 UTC
964,549,212,5,54471,shipped,2012-03-27 14:54:20 UTC,2012-03-27 14:54:20 UTC
965,544,212,4,32759,pending,2012-03-27 14:54:20 UTC,2012-03-27 14:54:20 UTC
966,547,212,10,48582,packaged,2012-03-27 14:54:20 UTC,2012-03-27 14:54:20 UTC
967,544,212,2,32759,shipped,2012-03-27 14:54:20 UTC,2012-03-27 14:54:20 UTC
968,549,212,5,54471,packaged,2012-03-27 14:54:20 UTC,2012-03-27 14:54:20 UTC
969,545,212,6,72968,shipped,2012-03-27 14:54:20 UTC,2012-03-27 14:54:20 UTC
970,1721,213,1,49805,pending,2012-03-27 14:54:20 UTC,2012-03-27 14:54:20 UTC
971,1727,213,8,3356,shipped,2012-03-27 14:54:20 UTC,2012-03-27 14:54:20 UTC
972,1728,213,6,97561,packaged,2012-03-27 14:54:20 UTC,2012-03-27 14:54:20 UTC
973,1719,213,6,3160,packaged,2012-03-27 14:54:20 UTC,2012-03-27 14:54:20 UTC
974,1723,213,1,36896,pending,2012-03-27 14:54:20 UTC,2012-03-27 14:54:20 UTC
975,1975,214,5,66046,packaged,2012-03-27 14:54:20 UTC,2012-03-27 14:54:20 UTC
976,1975,214,7,66046,packaged,2012-03-27 14:54:20 UTC,2012-03-27 14:54:20 UTC
977,1978,214,3,42491,packaged,2012-03-27 14:54:20 UTC,2012-03-27 14:54:20 UTC
978,1976,214,1,27923,packaged,2012-03-27 14:54:20 UTC,2012-03-27 14:54:20 UTC
979,1975,214,2,66046,packaged,2012-03-27 14:54:20 UTC,2012-03-27 14:54:20 UTC
980,1975,214,4,66046,shipped,2012-03-27 14:54:20 UTC,2012-03-27 14:54:20 UTC
981,1977,214,10,13832,packaged,2012-03-27 14:54:20 UTC,2012-03-27 14:54:20 UTC
982,1505,215,3,99754,pending,2012-03-27 14:54:20 UTC,2012-03-27 14:54:20 UTC
983,1505,215,9,99754,pending,2012-03-27 14:54:20 UTC,2012-03-27 14:54:20 UTC
984,1495,215,9,99758,shipped,2012-03-27 14:54:20 UTC,2012-03-27 14:54:20 UTC
985,1507,215,7,35273,pending,2012-03-27 14:54:20 UTC,2012-03-27 14:54:20 UTC
986,1924,216,6,74641,shipped,2012-03-27 14:54:20 UTC,2012-03-27 14:54:20 UTC
987,563,217,6,12780,shipped,2012-03-27 14:54:20 UTC,2012-03-27 14:54:20 UTC
988,570,217,4,66803,packaged,2012-03-27 14:54:20 UTC,2012-03-27 14:54:20 UTC
989,554,217,3,88066,shipped,2012-03-27 14:54:20 UTC,2012-03-27 14:54:20 UTC
990,573,217,8,82786,shipped,2012-03-27 14:54:20 UTC,2012-03-27 14:54:20 UTC
991,581,217,7,77074,shipped,2012-03-27 14:54:20 UTC,2012-03-27 14:54:20 UTC
992,567,217,5,94752,shipped,2012-03-27 14:54:20 UTC,2012-03-27 14:54:20 UTC
993,583,218,2,30410,packaged,2012-03-27 14:54:20 UTC,2012-03-27 14:54:20 UTC
994,590,218,10,80827,pending,2012-03-27 14:54:20 UTC,2012-03-27 14:54:20 UTC
995,1057,219,2,61170,shipped,2012-03-27 14:54:20 UTC,2012-03-27 14:54:20 UTC
996,1069,219,4,25041,shipped,2012-03-27 14:54:20 UTC,2012-03-27 14:54:20 UTC
997,1039,219,1,10057,shipped,2012-03-27 14:54:20 UTC,2012-03-27 14:54:20 UTC
998,1060,219,3,85317,shipped,2012-03-27 14:54:20 UTC,2012-03-27 14:54:20 UTC
999,1066,219,1,49094,packaged,2012-03-27 14:54:20 UTC,2012-03-27 14:54:20 UTC
1000,1053,219,2,56433,packaged,2012-03-27 14:54:20 UTC,2012-03-27 14:54:20 UTC
1001,1066,219,4,49094,packaged,2012-03-27 14:54:20 UTC,2012-03-27 14:54:20 UTC
1002,1048,219,6,81658,pending,2012-03-27 14:54:20 UTC,2012-03-27 14:54:20 UTC
1003,2030,220,6,74285,shipped,2012-03-27 14:54:20 UTC,2012-03-27 14:54:20 UTC
1004,2041,220,8,92302,pending,2012-03-27 14:54:20 UTC,2012-03-27 14:54:20 UTC
1005,2029,220,3,82413,shipped,2012-03-27 14:54:20 UTC,2012-03-27 14:54:20 UTC
1006,2032,220,4,45339,pending,2012-03-27 14:54:20 UTC,2012-03-27 14:54:20 UTC
1007,2030,220,8,74285,packaged,2012-03-27 14:54:20 UTC,2012-03-27 14:54:20 UTC
1008,244,221,5,97806,shipped,2012-03-27 14:54:20 UTC,2012-03-27 14:54:20 UTC
1009,228,221,6,65650,shipped,2012-03-27 14:54:20 UTC,2012-03-27 14:54:20 UTC
1010,251,221,7,72848,pending,2012-03-27 14:54:20 UTC,2012-03-27 14:54:20 UTC
1011,239,221,10,27953,pending,2012-03-27 14:54:20 UTC,2012-03-27 14:54:20 UTC
1012,110,222,10,8166,shipped,2012-03-27 14:54:20 UTC,2012-03-27 14:54:20 UTC
1013,109,222,4,88729,shipped,2012-03-27 14:54:20 UTC,2012-03-27 14:54:20 UTC
1014,109,222,9,88729,packaged,2012-03-27 14:54:20 UTC,2012-03-27 14:54:20 UTC
1015,115,222,4,48990,pending,2012-03-27 14:54:20 UTC,2012-03-27 14:54:20 UTC
1016,1767,223,8,61593,packaged,2012-03-27 14:54:20 UTC,2012-03-27 14:54:20 UTC
1017,1766,223,6,35924,packaged,2012-03-27 14:54:20 UTC,2012-03-27 14:54:20 UTC
1018,1748,223,1,72486,pending,2012-03-27 14:54:20 UTC,2012-03-27 14:54:20 UTC
1019,1741,223,8,90017,packaged,2012-03-27 14:54:20 UTC,2012-03-27 14:54:20 UTC
1020,1775,223,7,86724,packaged,2012-03-27 14:54:20 UTC,2012-03-27 14:54:20 UTC
1021,2302,224,2,3590,packaged,2012-03-27 14:54:20 UTC,2012-03-27 14:54:20 UTC
1022,2301,224,8,53742,shipped,2012-03-27 14:54:20 UTC,2012-03-27 14:54:20 UTC
1023,2301,224,8,53742,pending,2012-03-27 14:54:20 UTC,2012-03-27 14:54:20 UTC
1024,2302,224,6,3590,shipped,2012-03-27 14:54:20 UTC,2012-03-27 14:54:20 UTC
1025,2301,224,2,53742,packaged,2012-03-27 14:54:20 UTC,2012-03-27 14:54:20 UTC
1026,927,225,1,96437,pending,2012-03-27 14:54:20 UTC,2012-03-27 14:54:20 UTC
1027,931,225,4,32321,packaged,2012-03-27 14:54:20 UTC,2012-03-27 14:54:20 UTC
1028,936,225,10,73408,packaged,2012-03-27 14:54:21 UTC,2012-03-27 14:54:21 UTC
1029,923,225,9,36841,shipped,2012-03-27 14:54:21 UTC,2012-03-27 14:54:21 UTC
1030,923,225,10,36841,shipped,2012-03-27 14:54:21 UTC,2012-03-27 14:54:21 UTC
1031,931,225,4,32321,packaged,2012-03-27 14:54:21 UTC,2012-03-27 14:54:21 UTC
1032,936,225,5,73408,pending,2012-03-27 14:54:21 UTC,2012-03-27 14:54:21 UTC
1033,2274,226,8,15213,pending,2012-03-27 14:54:21 UTC,2012-03-27 14:54:21 UTC
1034,2265,226,1,33935,pending,2012-03-27 14:54:21 UTC,2012-03-27 14:54:21 UTC
1035,2263,226,4,63451,packaged,2012-03-27 14:54:21 UTC,2012-03-27 14:54:21 UTC
1036,2249,226,2,82457,shipped,2012-03-27 14:54:21 UTC,2012-03-27 14:54:21 UTC
1037,2268,226,1,37578,pending,2012-03-27 14:54:21 UTC,2012-03-27 14:54:21 UTC
1038,2260,226,9,34196,shipped,2012-03-27 14:54:21 UTC,2012-03-27 14:54:21 UTC
1039,2253,226,1,76565,packaged,2012-03-27 14:54:21 UTC,2012-03-27 14:54:21 UTC
1040,2301,227,10,53742,pending,2012-03-27 14:54:21 UTC,2012-03-27 14:54:21 UTC
1041,2301,227,7,53742,pending,2012-03-27 14:54:21 UTC,2012-03-27 14:54:21 UTC
1042,2301,227,1,53742,shipped,2012-03-27 14:54:21 UTC,2012-03-27 14:54:21 UTC
1043,2302,227,1,3590,pending,2012-03-27 14:54:21 UTC,2012-03-27 14:54:21 UTC
1044,2302,227,6,3590,packaged,2012-03-27 14:54:21 UTC,2012-03-27 14:54:21 UTC
1045,1452,228,3,18987,pending,2012-03-27 14:54:21 UTC,2012-03-27 14:54:21 UTC
1046,1452,228,4,18987,shipped,2012-03-27 14:54:21 UTC,2012-03-27 14:54:21 UTC
1047,1445,228,1,45701,shipped,2012-03-27 14:54:21 UTC,2012-03-27 14:54:21 UTC
1048,1455,228,6,30361,shipped,2012-03-27 14:54:21 UTC,2012-03-27 14:54:21 UTC
1049,1449,228,4,30655,shipped,2012-03-27 14:54:21 UTC,2012-03-27 14:54:21 UTC
1050,1450,228,4,5162,shipped,2012-03-27 14:54:21 UTC,2012-03-27 14:54:21 UTC
1051,729,229,3,46433,packaged,2012-03-27 14:54:21 UTC,2012-03-27 14:54:21 UTC
1052,722,230,9,77971,packaged,2012-03-27 14:54:21 UTC,2012-03-27 14:54:21 UTC
1053,723,230,10,92369,shipped,2012-03-27 14:54:21 UTC,2012-03-27 14:54:21 UTC
1054,734,230,2,93905,packaged,2012-03-27 14:54:21 UTC,2012-03-27 14:54:21 UTC
1055,847,231,5,70783,pending,2012-03-27 14:54:21 UTC,2012-03-27 14:54:21 UTC
1056,848,231,1,50051,shipped,2012-03-27 14:54:21 UTC,2012-03-27 14:54:21 UTC
1057,848,231,3,50051,shipped,2012-03-27 14:54:21 UTC,2012-03-27 14:54:21 UTC
1058,1108,232,3,94714,pending,2012-03-27 14:54:21 UTC,2012-03-27 14:54:21 UTC
1059,1115,232,1,25088,shipped,2012-03-27 14:54:21 UTC,2012-03-27 14:54:21 UTC
1060,1110,232,1,45128,shipped,2012-03-27 14:54:21 UTC,2012-03-27 14:54:21 UTC
1061,1373,233,1,53654,packaged,2012-03-27 14:54:21 UTC,2012-03-27 14:54:21 UTC
1062,2175,234,1,41529,packaged,2012-03-27 14:54:21 UTC,2012-03-27 14:54:21 UTC
1063,2175,234,3,41529,shipped,2012-03-27 14:54:21 UTC,2012-03-27 14:54:21 UTC
1064,2050,235,3,24239,shipped,2012-03-27 14:54:21 UTC,2012-03-27 14:54:21 UTC
1065,2033,236,1,40834,packaged,2012-03-27 14:54:21 UTC,2012-03-27 14:54:21 UTC
1066,2033,236,1,40834,packaged,2012-03-27 14:54:21 UTC,2012-03-27 14:54:21 UTC
1067,2038,236,6,22658,shipped,2012-03-27 14:54:21 UTC,2012-03-27 14:54:21 UTC
1068,2032,236,4,45339,packaged,2012-03-27 14:54:21 UTC,2012-03-27 14:54:21 UTC
1069,2039,236,4,75637,packaged,2012-03-27 14:54:21 UTC,2012-03-27 14:54:21 UTC
1070,114,237,1,60346,shipped,2012-03-27 14:54:21 UTC,2012-03-27 14:54:21 UTC
1071,113,237,5,21299,packaged,2012-03-27 14:54:21 UTC,2012-03-27 14:54:21 UTC
1072,120,237,3,40693,shipped,2012-03-27 14:54:21 UTC,2012-03-27 14:54:21 UTC
1073,124,237,6,51821,pending,2012-03-27 14:54:21 UTC,2012-03-27 14:54:21 UTC
1074,108,237,8,97356,shipped,2012-03-27 14:54:21 UTC,2012-03-27 14:54:21 UTC
1075,113,237,9,21299,pending,2012-03-27 14:54:21 UTC,2012-03-27 14:54:21 UTC
1076,118,237,7,62090,packaged,2012-03-27 14:54:21 UTC,2012-03-27 14:54:21 UTC
1077,123,237,3,37438,pending,2012-03-27 14:54:21 UTC,2012-03-27 14:54:21 UTC
1078,451,238,5,83001,packaged,2012-03-27 14:54:21 UTC,2012-03-27 14:54:21 UTC
1079,439,238,1,7612,packaged,2012-03-27 14:54:21 UTC,2012-03-27 14:54:21 UTC
1080,1955,239,1,1556,pending,2012-03-27 14:54:21 UTC,2012-03-27 14:54:21 UTC
1081,1942,239,10,2137,packaged,2012-03-27 14:54:21 UTC,2012-03-27 14:54:21 UTC
1082,1944,239,7,84712,pending,2012-03-27 14:54:21 UTC,2012-03-27 14:54:21 UTC
1083,1952,239,1,57869,shipped,2012-03-27 14:54:21 UTC,2012-03-27 14:54:21 UTC
1084,1954,239,2,43407,packaged,2012-03-27 14:54:21 UTC,2012-03-27 14:54:21 UTC
1085,1963,239,5,72509,pending,2012-03-27 14:54:21 UTC,2012-03-27 14:54:21 UTC
1086,1932,239,2,56654,packaged,2012-03-27 14:54:21 UTC,2012-03-27 14:54:21 UTC
1087,1849,240,9,30949,packaged,2012-03-27 14:54:21 UTC,2012-03-27 14:54:21 UTC
1088,1830,240,6,1859,pending,2012-03-27 14:54:21 UTC,2012-03-27 14:54:21 UTC
1089,1849,240,7,30949,shipped,2012-03-27 14:54:21 UTC,2012-03-27 14:54:21 UTC
1090,1843,240,10,99592,pending,2012-03-27 14:54:21 UTC,2012-03-27 14:54:21 UTC
1091,1843,240,5,99592,packaged,2012-03-27 14:54:21 UTC,2012-03-27 14:54:21 UTC
1092,1828,240,3,55605,shipped,2012-03-27 14:54:21 UTC,2012-03-27 14:54:21 UTC
1093,1831,240,5,17515,shipped,2012-03-27 14:54:21 UTC,2012-03-27 14:54:21 UTC
1094,1845,240,1,31099,packaged,2012-03-27 14:54:21 UTC,2012-03-27 14:54:21 UTC
1095,106,241,2,90267,shipped,2012-03-27 14:54:21 UTC,2012-03-27 14:54:21 UTC
1096,112,241,9,94405,shipped,2012-03-27 14:54:21 UTC,2012-03-27 14:54:21 UTC
1097,111,241,10,59164,packaged,2012-03-27 14:54:21 UTC,2012-03-27 14:54:21 UTC
1098,119,241,10,27717,shipped,2012-03-27 14:54:21 UTC,2012-03-27 14:54:21 UTC
1099,1181,242,7,45552,packaged,2012-03-27 14:54:21 UTC,2012-03-27 14:54:21 UTC
1100,1179,242,3,37328,pending,2012-03-27 14:54:21 UTC,2012-03-27 14:54:21 UTC
1101,779,243,8,74294,shipped,2012-03-27 14:54:21 UTC,2012-03-27 14:54:21 UTC
1102,749,243,1,42815,pending,2012-03-27 14:54:21 UTC,2012-03-27 14:54:21 UTC
1103,761,243,5,16327,shipped,2012-03-27 14:54:21 UTC,2012-03-27 14:54:21 UTC
1104,745,243,10,42314,shipped,2012-03-27 14:54:21 UTC,2012-03-27 14:54:21 UTC
1105,771,243,3,22700,pending,2012-03-27 14:54:21 UTC,2012-03-27 14:54:21 UTC
1106,743,243,3,25768,packaged,2012-03-27 14:54:21 UTC,2012-03-27 14:54:21 UTC
1107,928,244,2,32346,pending,2012-03-27 14:54:21 UTC,2012-03-27 14:54:21 UTC
1108,928,244,7,32346,pending,2012-03-27 14:54:21 UTC,2012-03-27 14:54:21 UTC
1109,925,244,4,38716,packaged,2012-03-27 14:54:21 UTC,2012-03-27 14:54:21 UTC
1110,935,244,1,72784,shipped,2012-03-27 14:54:21 UTC,2012-03-27 14:54:21 UTC
1111,937,244,8,49121,packaged,2012-03-27 14:54:21 UTC,2012-03-27 14:54:21 UTC
1112,1717,245,3,59827,packaged,2012-03-27 14:54:21 UTC,2012-03-27 14:54:21 UTC
1113,1717,245,8,59827,pending,2012-03-27 14:54:21 UTC,2012-03-27 14:54:21 UTC
1114,80,246,6,54808,packaged,2012-03-27 14:54:21 UTC,2012-03-27 14:54:21 UTC
1115,91,246,5,58637,shipped,2012-03-27 14:54:21 UTC,2012-03-27 14:54:21 UTC
1116,90,246,1,15838,shipped,2012-03-27 14:54:21 UTC,2012-03-27 14:54:21 UTC
1117,399,247,1,47028,pending,2012-03-27 14:54:21 UTC,2012-03-27 14:54:21 UTC
1118,372,247,1,52840,pending,2012-03-27 14:54:21 UTC,2012-03-27 14:54:21 UTC
1119,392,247,3,10029,pending,2012-03-27 14:54:21 UTC,2012-03-27 14:54:21 UTC
1120,373,247,7,85803,pending,2012-03-27 14:54:21 UTC,2012-03-27 14:54:21 UTC
1121,373,247,7,85803,pending,2012-03-27 14:54:22 UTC,2012-03-27 14:54:22 UTC
1122,399,247,8,47028,pending,2012-03-27 14:54:22 UTC,2012-03-27 14:54:22 UTC
1123,378,247,8,17090,pending,2012-03-27 14:54:22 UTC,2012-03-27 14:54:22 UTC
1124,382,247,2,4830,shipped,2012-03-27 14:54:22 UTC,2012-03-27 14:54:22 UTC
1125,208,248,3,48543,shipped,2012-03-27 14:54:22 UTC,2012-03-27 14:54:22 UTC
1126,207,248,10,32427,packaged,2012-03-27 14:54:22 UTC,2012-03-27 14:54:22 UTC
1127,209,248,6,23092,pending,2012-03-27 14:54:22 UTC,2012-03-27 14:54:22 UTC
1128,207,248,10,32427,shipped,2012-03-27 14:54:22 UTC,2012-03-27 14:54:22 UTC
1129,208,248,1,48543,packaged,2012-03-27 14:54:22 UTC,2012-03-27 14:54:22 UTC
1130,281,249,6,30695,pending,2012-03-27 14:54:22 UTC,2012-03-27 14:54:22 UTC
1131,281,249,9,30695,shipped,2012-03-27 14:54:22 UTC,2012-03-27 14:54:22 UTC
1132,283,249,9,14797,shipped,2012-03-27 14:54:22 UTC,2012-03-27 14:54:22 UTC
1133,284,249,5,14406,pending,2012-03-27 14:54:22 UTC,2012-03-27 14:54:22 UTC
1134,284,249,8,14406,pending,2012-03-27 14:54:22 UTC,2012-03-27 14:54:22 UTC
1135,284,249,7,14406,pending,2012-03-27 14:54:22 UTC,2012-03-27 14:54:22 UTC
1136,1786,250,9,16171,packaged,2012-03-27 14:54:22 UTC,2012-03-27 14:54:22 UTC
1137,1789,250,1,90003,shipped,2012-03-27 14:54:22 UTC,2012-03-27 14:54:22 UTC
1138,1782,250,5,23208,packaged,2012-03-27 14:54:22 UTC,2012-03-27 14:54:22 UTC
1139,1809,250,4,35226,shipped,2012-03-27 14:54:22 UTC,2012-03-27 14:54:22 UTC
1140,1802,250,6,63232,packaged,2012-03-27 14:54:22 UTC,2012-03-27 14:54:22 UTC
1141,1789,250,6,90003,packaged,2012-03-27 14:54:22 UTC,2012-03-27 14:54:22 UTC
1142,1422,251,10,73649,pending,2012-03-27 14:54:22 UTC,2012-03-27 14:54:22 UTC
